"booking_status","booking_type","previous_cancellations","previous_non_canceled_bookings","adults","children","weekend_nights","week_nights","room_price","special_requests","meal_plan","reserved_parking_space","room_type","lead_time_days","arrival_occupancy_season"
"not_canceled","online",0,0,1,0,2,2,131,0,"continental",0,"studio",1,"peak"
"canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",0,"suite",105,"moderate"
"not_canceled","online",0,0,2,0,1,0,94.35,1,"continental",0,"suite",19,"peak"
"canceled","online",0,0,1,0,0,3,110,0,"continental",0,"suite",166,"low"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",164,"moderate"
"not_canceled","online",0,0,2,2,0,4,153,1,"continental",1,"suite",10,"peak"
"not_canceled","online",0,0,2,0,0,3,87.3,2,"continental",1,"studio",86,"moderate"
"canceled","online",0,0,2,0,0,0,112.8,1,"continental",1,"studio",165,"peak"
"canceled","online",0,0,2,0,1,1,105.3,0,"continental",0,"suite",47,"moderate"
"canceled","online",0,0,1,0,2,4,110,0,"continental",1,"suite",245,"peak"
"not_canceled","online",0,0,2,0,2,1,126.67,1,"american",0,"suite",8,"moderate"
"canceled","online",0,0,2,0,1,2,120,0,"continental",0,"suite",24,"peak"
"canceled","travel_agency",0,0,2,0,1,3,80,0,"continental",0,"suite",75,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,89,0,"continental",1,"suite",304,"low"
"canceled","online",0,0,2,0,1,2,89,0,"continental",0,"suite",305,"low"
"canceled","mobile_app",0,0,2,0,2,0,115,1,"modified_american",0,"suite",386,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",14,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,80,0,"continental",1,"suite",8,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,80.75,0,"continental",0,"suite",75,"peak"
"not_canceled","travel_agency",0,0,1,0,1,0,78.2,0,"continental",0,"studio",61,"low"
"not_canceled","online",0,0,1,0,0,1,85,0,"continental",0,"suite",6,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,75,1,"continental",0,"suite",37,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,94.5,0,"modified_american",1,"suite",124,"peak"
"not_canceled","online",0,0,2,0,0,1,79,0,"american",0,"suite",0,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,75,1,"continental",1,"suite",58,"low"
"not_canceled","online",0,0,1,0,0,3,85.87,1,"american",0,"suite",110,"low"
"canceled","online",0,0,1,0,2,2,135,0,"continental",0,"studio",4,"moderate"
"not_canceled","online",0,0,1,0,0,1,85,0,"continental",0,"suite",1,"low"
"canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",1,"suite",105,"moderate"
"canceled","online",0,0,2,0,1,1,109,0,"modified_american",0,"suite",301,"peak"
"not_canceled","online",0,0,2,0,0,4,97,1,"continental",1,"suite",1,"low"
"not_canceled","online",0,0,2,0,0,4,92.17,2,"continental",0,"studio",8,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,1,99.45,0,"modified_american",0,"suite",40,"peak"
"not_canceled","online",0,0,2,2,2,3,153,1,"american",1,"executive_suite",1,"peak"
"not_canceled","mobile_app",0,0,1,0,0,3,98,0,"modified_american",1,"suite",71,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,2,76,0,"continental",0,"suite",298,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,4,78,0,"continental",0,"suite",336,"moderate"
"canceled","online",0,0,2,2,2,3,236.52,0,"modified_american",0,"executive_suite",99,"moderate"
"not_canceled","online",0,0,2,0,0,1,84,0,"continental",1,"suite",16,"low"
"canceled","mobile_app",0,0,2,0,1,2,95,0,"continental",0,"suite",273,"moderate"
"not_canceled","online",0,0,2,0,1,4,78.5,0,"american",0,"suite",37,"low"
"canceled","online",0,0,2,0,1,1,105.3,0,"continental",0,"suite",66,"moderate"
"canceled","online",0,0,2,0,1,3,75.9,2,"american",0,"suite",122,"low"
"not_canceled","online",0,0,2,0,2,3,104.04,1,"continental",0,"studio",117,"moderate"
"not_canceled","online",0,0,2,0,2,3,90.95,1,"continental",0,"suite",69,"moderate"
"canceled","online",0,0,2,0,2,0,139.5,0,"modified_american",0,"suite",196,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",14,"moderate"
"not_canceled","online",0,0,2,0,0,1,140,2,"continental",0,"suite",9,"peak"
"not_canceled","online",0,0,2,0,2,1,75,0,"american",0,"suite",20,"low"
"canceled","online",0,0,1,0,2,5,138,0,"continental",1,"studio",5,"moderate"
"not_canceled","online",0,0,2,0,0,1,93,1,"continental",0,"suite",2,"low"
"not_canceled","online",0,0,2,0,0,2,85.5,1,"american",0,"suite",82,"moderate"
"not_canceled","online",0,0,2,0,1,5,171,2,"modified_american",1,"studio",59,"moderate"
"not_canceled","online",0,0,2,0,2,4,89.25,0,"continental",0,"suite",81,"moderate"
"canceled","online",0,0,1,0,1,1,98,0,"continental",0,"suite",85,"low"
"not_canceled","online",0,0,2,1,2,2,125.1,1,"continental",0,"suite",35,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,110,1,"continental",0,"suite",14,"moderate"
"not_canceled","online",0,0,2,1,2,1,165,3,"continental",0,"executive_suite",16,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,105,0,"continental",0,"suite",37,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,4,140,1,"modified_american",1,"suite",100,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,0,91,0,"continental",0,"suite",61,"moderate"
"canceled","online",0,0,2,0,0,1,89.25,0,"continental",0,"suite",236,"moderate"
"not_canceled","online",0,0,2,0,2,5,78.5,2,"american",0,"suite",10,"low"
"canceled","online",0,0,2,0,0,3,126,0,"continental",0,"studio",66,"peak"
"canceled","online",0,0,2,0,1,3,116.1,0,"american",1,"suite",41,"moderate"
"canceled","online",0,0,2,0,1,3,99.45,1,"continental",0,"suite",167,"peak"
"not_canceled","online",0,0,2,0,0,1,79.2,2,"american",0,"suite",72,"low"
"not_canceled","online",0,0,2,0,1,3,144,1,"continental",1,"suite",62,"peak"
"canceled","online",0,0,2,0,0,1,81,1,"american",0,"suite",1,"low"
"not_canceled","online",0,0,2,0,3,8,107.92,1,"continental",0,"studio",28,"moderate"
"not_canceled","online",0,0,2,0,0,1,80,1,"american",1,"suite",6,"low"
"canceled","online",0,0,2,0,0,2,119.07,0,"continental",0,"studio",79,"moderate"
"canceled","online",0,0,1,0,0,1,129,1,"american",0,"suite",7,"moderate"
"canceled","mobile_app",0,0,1,0,1,0,81,0,"continental",0,"suite",35,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,109,0,"modified_american",1,"suite",102,"moderate"
"canceled","mobile_app",0,0,1,0,1,2,100,0,"continental",0,"suite",280,"moderate"
"not_canceled","mobile_app",0,0,1,0,2,1,86,1,"continental",0,"suite",29,"moderate"
"canceled","online",0,0,2,0,0,3,106.2,0,"continental",0,"suite",258,"moderate"
"not_canceled","online",0,0,2,1,0,1,168,2,"continental",0,"suite",2,"peak"
"not_canceled","online",0,0,2,0,1,2,111.11,1,"continental",0,"studio",54,"peak"
"not_canceled","online",0,0,2,0,0,1,90,1,"continental",0,"presidential_suite",107,"peak"
"canceled","online",0,0,2,0,2,2,109.65,1,"continental",0,"suite",230,"moderate"
"not_canceled","online",0,0,2,0,1,1,144.9,0,"continental",1,"suite",48,"peak"
"not_canceled","online",11,10,2,0,0,1,86,1,"american",0,"suite",2,"low"
"canceled","online",0,0,2,1,0,3,122,0,"continental",0,"suite",86,"low"
"not_canceled","online",0,0,2,0,2,2,237.2,1,"continental",0,"presidential_suite",76,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",0,"suite",58,"low"
"not_canceled","mobile_app",0,0,2,0,0,2,82,0,"modified_american",1,"suite",56,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,80.75,1,"continental",0,"suite",65,"moderate"
"not_canceled","online",0,0,2,0,1,0,105,0,"continental",0,"suite",22,"moderate"
"not_canceled","online",0,0,1,0,1,0,96,2,"continental",0,"suite",8,"low"
"not_canceled","corporate_partner",0,0,1,0,0,1,81,0,"continental",1,"suite",15,"low"
"not_canceled","mobile_app",0,0,2,1,1,3,103.28,1,"continental",0,"studio",79,"moderate"
"canceled","online",0,0,2,0,2,1,109.8,0,"continental",0,"studio",202,"moderate"
"not_canceled","online",0,0,2,0,1,3,109.68,1,"continental",0,"suite",62,"moderate"
"not_canceled","online",0,0,2,0,0,1,165,1,"continental",0,"studio",21,"moderate"
"canceled","online",0,0,2,0,0,2,109,0,"modified_american",0,"suite",273,"peak"
"not_canceled","mobile_app",1,0,2,0,0,2,102.6,0,"continental",1,"suite",1,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,2,87,0,"modified_american",0,"suite",102,"moderate"
"canceled","online",0,0,1,0,1,0,108,0,"american",1,"suite",131,"moderate"
"canceled","online",0,0,1,0,0,2,120,0,"continental",0,"suite",181,"moderate"
"not_canceled","online",0,0,2,1,1,0,171,1,"continental",1,"suite",8,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,95,0,"continental",1,"suite",192,"peak"
"canceled","online",0,0,2,0,2,6,97.75,1,"american",0,"suite",161,"peak"
"not_canceled","mobile_app",0,0,2,0,0,2,109,0,"modified_american",1,"suite",39,"peak"
"not_canceled","online",0,0,2,1,1,5,105.4,3,"continental",1,"suite",52,"low"
"canceled","online",0,0,2,0,2,2,154,1,"continental",0,"suite",6,"moderate"
"not_canceled","online",0,0,2,0,1,3,107.1,0,"continental",0,"suite",24,"peak"
"not_canceled","mobile_app",0,0,2,0,1,2,90.67,1,"continental",0,"suite",57,"peak"
"not_canceled","online",0,0,2,0,0,1,75,1,"american",0,"suite",13,"low"
"not_canceled","online",0,0,2,0,0,1,104,1,"continental",0,"suite",20,"low"
"not_canceled","mobile_app",0,0,1,0,2,1,76.5,0,"continental",0,"suite",3,"peak"
"canceled","mobile_app",0,0,2,0,1,2,100,0,"continental",1,"suite",302,"moderate"
"not_canceled","online",0,0,2,0,2,0,122.48,3,"continental",1,"suite",6,"low"
"canceled","online",0,0,2,2,2,2,181.8,1,"continental",1,"executive_suite",33,"moderate"
"canceled","online",0,0,2,0,0,2,87.3,1,"continental",0,"studio",38,"low"
"not_canceled","online",0,0,2,0,2,3,108.9,1,"continental",0,"suite",83,"peak"
"not_canceled","mobile_app",0,0,1,0,0,3,86,0,"continental",0,"suite",15,"low"
"canceled","online",0,0,2,0,0,4,104.98,0,"continental",0,"suite",45,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,81,0,"continental",0,"suite",99,"low"
"canceled","online",0,0,2,0,1,2,132.3,1,"continental",0,"studio",103,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,3,90.95,1,"continental",0,"studio",58,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,5,84.25,0,"continental",1,"studio",190,"peak"
"not_canceled","online",0,0,2,0,0,1,78,1,"american",0,"suite",2,"low"
"canceled","online",0,0,2,0,2,3,77.35,0,"american",0,"suite",227,"moderate"
"not_canceled","online",0,0,2,0,0,3,130.9,1,"continental",0,"suite",0,"peak"
"not_canceled","online",0,0,2,0,0,2,76.5,0,"continental",0,"suite",88,"peak"
"not_canceled","travel_agency",0,0,1,0,1,5,124.71,0,"continental",0,"suite",46,"low"
"not_canceled","online",0,0,2,0,0,2,135,0,"continental",0,"suite",47,"moderate"
"not_canceled","online",0,0,2,0,1,3,104.76,2,"american",1,"suite",68,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,79,0,"continental",0,"suite",0,"moderate"
"not_canceled","online",0,0,2,0,2,2,77.21,2,"continental",0,"suite",10,"moderate"
"not_canceled","corporate_partner",0,0,2,0,0,2,85,0,"continental",0,"suite",38,"low"
"not_canceled","online",0,0,2,0,2,1,129,1,"continental",0,"suite",139,"peak"
"canceled","online",0,0,2,0,2,5,119.85,1,"continental",1,"suite",134,"peak"
"not_canceled","online",0,0,2,0,2,0,152.84,1,"continental",1,"suite",6,"moderate"
"not_canceled","online",0,0,2,0,2,3,117.3,2,"modified_american",1,"suite",137,"low"
"not_canceled","online",0,0,1,0,0,1,81,0,"continental",1,"suite",20,"low"
"canceled","online",0,0,2,0,2,1,90,0,"continental",0,"suite",202,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,85,0,"continental",0,"suite",18,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,3,80,0,"continental",0,"suite",238,"moderate"
"not_canceled","travel_agency",1,0,2,0,0,2,102.6,0,"continental",1,"suite",1,"moderate"
"not_canceled","online",0,0,2,0,1,0,96.3,0,"continental",0,"suite",81,"moderate"
"not_canceled","online",0,0,2,1,0,2,142.2,2,"continental",1,"suite",55,"moderate"
"not_canceled","online",0,0,2,0,0,2,135.9,2,"continental",0,"suite",31,"moderate"
"not_canceled","online",0,0,2,0,0,2,129,1,"american",1,"suite",5,"peak"
"not_canceled","online",0,0,2,0,2,3,96.9,2,"continental",0,"studio",45,"low"
"not_canceled","online",0,0,2,0,0,1,97,0,"continental",1,"suite",15,"low"
"not_canceled","mobile_app",0,0,2,0,2,5,82.45,0,"modified_american",0,"studio",132,"peak"
"not_canceled","travel_agency",0,0,1,0,2,1,76,0,"continental",0,"suite",116,"low"
"canceled","online",0,0,2,1,3,7,214.83,0,"continental",0,"executive_suite",65,"peak"
"not_canceled","corporate_partner",0,1,1,0,1,1,104,0,"continental",0,"suite",10,"moderate"
"not_canceled","corporate_partner",0,1,2,0,1,0,75,0,"continental",1,"suite",0,"low"
"not_canceled","mobile_app",0,0,2,0,0,3,85,0,"american",1,"suite",15,"moderate"
"not_canceled","online",0,0,2,0,2,1,88.27,0,"continental",0,"suite",7,"moderate"
"not_canceled","online",0,0,2,0,0,1,183,1,"modified_american",0,"suite",35,"low"
"canceled","online",0,0,2,0,0,4,109.8,1,"continental",0,"suite",35,"peak"
"canceled","online",0,0,2,0,0,2,111,0,"continental",0,"suite",4,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,3,95,0,"continental",0,"suite",37,"moderate"
"not_canceled","online",0,0,2,0,0,4,89.25,1,"continental",1,"suite",93,"moderate"
"not_canceled","travel_agency",0,0,2,1,2,2,93.58,0,"continental",0,"suite",193,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,3,137.33,0,"modified_american",1,"suite",43,"low"
"not_canceled","online",0,0,2,0,0,4,123,1,"continental",0,"suite",135,"moderate"
"not_canceled","online",0,0,2,0,1,1,126.9,1,"continental",1,"suite",93,"peak"
"canceled","online",0,0,2,0,2,5,121.37,0,"continental",0,"studio",106,"peak"
"canceled","online",0,0,2,0,0,2,88,1,"american",0,"suite",38,"low"
"not_canceled","online",0,0,2,0,0,1,120,2,"american",0,"suite",1,"moderate"
"not_canceled","travel_agency",0,0,2,0,1,2,90.95,0,"continental",1,"studio",163,"peak"
"not_canceled","corporate_partner",0,0,1,0,0,2,99.45,1,"continental",0,"suite",12,"low"
"canceled","online",0,0,1,0,1,1,105.34,1,"american",0,"suite",2,"moderate"
"canceled","online",0,0,2,0,0,5,132.3,0,"continental",0,"studio",128,"moderate"
"not_canceled","online",0,0,2,0,0,2,133.5,2,"continental",0,"suite",2,"moderate"
"not_canceled","travel_agency",0,0,2,0,1,2,97,1,"american",0,"suite",6,"moderate"
"canceled","online",0,0,2,0,1,2,108.67,0,"continental",0,"suite",12,"low"
"canceled","mobile_app",0,0,2,0,1,2,75,0,"continental",0,"suite",418,"moderate"
"canceled","online",0,0,2,0,1,5,79.62,2,"continental",0,"suite",281,"low"
"canceled","online",0,0,2,1,1,5,98.1,1,"continental",0,"suite",35,"low"
"canceled","mobile_app",0,0,2,0,0,3,89,0,"continental",0,"suite",304,"low"
"not_canceled","mobile_app",0,0,2,0,0,3,76.5,0,"continental",0,"suite",34,"moderate"
"canceled","online",0,0,2,0,0,1,108,0,"modified_american",0,"suite",100,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,85,1,"continental",0,"suite",8,"low"
"not_canceled","mobile_app",0,0,1,0,0,2,87,0,"modified_american",0,"suite",273,"peak"
"canceled","online",0,0,1,2,1,3,154.71,0,"continental",0,"executive_suite",56,"peak"
"canceled","online",0,0,1,0,2,4,120,0,"continental",0,"suite",69,"peak"
"not_canceled","online",0,0,2,0,0,4,105.4,1,"continental",0,"suite",84,"moderate"
"not_canceled","online",0,0,2,0,1,1,96.3,1,"continental",0,"suite",90,"moderate"
"canceled","online",0,0,2,2,0,1,198.9,1,"continental",0,"executive_suite",253,"moderate"
"canceled","online",0,0,2,0,0,3,117.9,0,"continental",0,"suite",62,"peak"
"canceled","online",0,0,2,2,2,2,167.45,0,"continental",0,"executive_suite",164,"peak"
"not_canceled","online",0,0,2,1,1,2,143.1,2,"continental",0,"suite",74,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,2,87.3,2,"american",0,"suite",66,"moderate"
"not_canceled","online",0,0,2,0,0,2,140.5,1,"continental",0,"suite",97,"low"
"not_canceled","online",0,0,1,0,1,0,92,1,"continental",0,"suite",1,"low"
"not_canceled","online",0,0,2,0,2,1,79,1,"american",1,"suite",93,"moderate"
"canceled","online",0,0,2,0,1,1,129,0,"american",0,"suite",22,"moderate"
"canceled","online",0,0,1,0,0,1,121.5,0,"continental",0,"suite",59,"moderate"
"not_canceled","corporate_partner",0,0,1,0,3,5,110,0,"continental",0,"suite",10,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,3,120,0,"continental",0,"suite",71,"peak"
"not_canceled","online",0,0,2,0,0,0,86.9,1,"american",0,"suite",110,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,121,0,"continental",1,"suite",4,"moderate"
"not_canceled","online",0,0,1,0,0,2,85,0,"continental",0,"suite",1,"low"
"not_canceled","online",0,0,2,0,0,2,138,1,"american",1,"suite",1,"moderate"
"not_canceled","online",0,0,2,0,1,2,130,0,"continental",1,"suite",19,"moderate"
"canceled","online",0,0,2,0,0,3,130,0,"continental",0,"suite",213,"peak"
"canceled","mobile_app",0,0,2,0,0,4,117,1,"modified_american",1,"suite",296,"moderate"
"not_canceled","online",0,0,2,0,2,2,87.63,1,"american",1,"suite",12,"low"
"not_canceled","online",0,0,2,0,1,3,100.73,0,"continental",1,"suite",15,"moderate"
"not_canceled","online",0,0,2,1,1,2,143.7,1,"continental",0,"studio",109,"peak"
"not_canceled","online",0,0,1,0,1,0,81,0,"american",0,"suite",6,"low"
"not_canceled","corporate_partner",0,4,1,0,1,1,95,0,"continental",0,"suite",0,"moderate"
"canceled","mobile_app",0,0,2,0,2,0,92.88,0,"american",0,"suite",36,"moderate"
"not_canceled","online",0,0,2,0,2,2,100.87,1,"continental",0,"suite",5,"moderate"
"canceled","online",0,0,2,0,1,0,166,0,"continental",0,"studio",24,"peak"
"not_canceled","online",0,0,2,0,0,1,169,1,"continental",0,"suite",1,"moderate"
"not_canceled","online",0,0,2,0,0,1,90,0,"continental",1,"suite",0,"peak"
"not_canceled","mobile_app",0,0,2,0,0,2,121,0,"modified_american",1,"suite",30,"moderate"
"canceled","online",0,0,1,0,1,0,97,0,"continental",0,"suite",7,"moderate"
"canceled","mobile_app",0,0,2,0,2,3,78,0,"continental",0,"suite",303,"peak"
"not_canceled","online",0,0,2,0,2,1,102.8,2,"continental",1,"studio",125,"peak"
"canceled","online",0,0,1,0,0,1,80,1,"continental",0,"suite",10,"peak"
"not_canceled","online",0,0,2,0,1,3,90.9,3,"continental",0,"suite",179,"moderate"
"not_canceled","online",0,0,1,1,0,1,133,2,"continental",0,"suite",1,"peak"
"not_canceled","online",0,0,2,0,0,1,135,2,"american",0,"suite",17,"moderate"
"not_canceled","online",0,0,2,0,2,2,91.25,2,"continental",0,"suite",9,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,109,0,"modified_american",0,"suite",102,"moderate"
"not_canceled","online",0,0,2,0,1,2,85.5,2,"american",0,"suite",155,"peak"
"canceled","online",0,0,2,0,1,4,158.4,1,"modified_american",0,"suite",108,"low"
"not_canceled","mobile_app",0,0,2,0,0,2,101.5,0,"modified_american",1,"suite",39,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,85,0,"american",1,"suite",21,"moderate"
"not_canceled","online",0,0,2,1,1,3,101.15,2,"continental",1,"suite",47,"moderate"
"not_canceled","online",0,0,2,0,2,0,139,1,"continental",0,"suite",7,"moderate"
"not_canceled","online",0,0,2,0,0,4,99.2,1,"continental",0,"studio",66,"moderate"
"not_canceled","online",0,0,2,0,1,2,123.3,1,"continental",1,"studio",55,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,112.2,0,"modified_american",0,"suite",239,"peak"
"not_canceled","online",0,0,2,0,1,1,99,0,"american",0,"suite",147,"peak"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",265,"peak"
"canceled","online",0,0,2,0,0,1,138,0,"continental",0,"suite",0,"peak"
"not_canceled","online",0,0,2,0,0,1,159,1,"american",1,"suite",2,"moderate"
"not_canceled","mobile_app",1,0,1,0,0,3,80,0,"continental",0,"suite",19,"moderate"
"canceled","travel_agency",0,0,2,0,1,0,75,0,"american",0,"suite",0,"peak"
"not_canceled","corporate_partner",0,0,2,0,1,3,100,0,"continental",0,"suite",12,"moderate"
"canceled","online",0,0,2,0,0,3,86.75,0,"continental",1,"presidential_suite",221,"peak"
"not_canceled","mobile_app",0,0,2,0,0,3,117,1,"modified_american",1,"suite",88,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,141.67,3,"continental",1,"suite",99,"low"
"not_canceled","corporate_partner",0,5,1,0,0,1,94,1,"continental",0,"studio",6,"low"
"canceled","online",0,0,2,1,1,2,135,0,"continental",0,"suite",81,"moderate"
"not_canceled","online",0,0,2,0,2,5,90.55,2,"continental",0,"suite",59,"moderate"
"not_canceled","online",0,0,2,0,2,2,87.13,1,"continental",0,"suite",71,"moderate"
"canceled","online",0,0,2,0,2,1,80.75,1,"continental",0,"suite",107,"moderate"
"not_canceled","online",0,0,2,0,1,2,228.33,1,"modified_american",0,"suite",3,"peak"
